date,open,close,volume
2017-10-04 06,4330.06,4325.23,848454.8338185999
2017-10-04 07,4325.23,4328.88,755855.9265670279
2017-10-04 08,4326.94,4277.0,2852206.0540759
2017-10-04 09,4278.12,4240.04,3064718.250349585
2017-10-04 10,4240.0,4228.02,5216818.439071963
2017-10-04 11,4228.02,4243.18,1811394.2220491944
2017-10-04 12,4243.1,4191.8,4139892.730525702
2017-10-04 13,4191.79,4212.8,2088968.35821704
2017-10-04 14,4212.78,4207.27,1742616.8864418697
2017-10-04 15,4207.18,4218.0,881503.6671506837
2017-10-04 16,4218.0,4213.74,1236563.6651222098
2017-10-04 17,4211.02,4199.97,997114.706035668
2017-10-04 18,4199.96,4189.52,1144637.2995976058
2017-10-04 19,4184.7,4197.97,1583331.21863521
2017-10-04 20,4203.55,4201.39,624316.0036720334
2017-10-04 21,4201.27,4218.81,1569948.94746777
2017-10-04 22,4218.62,4228.89,1037582.5586913747
2017-10-04 23,4228.52,4219.74,470697.01092901797
2017-10-05 00,4219.5,4219.0,625005.7298880958
2017-10-05 01,4218.99,4229.0,568367.7401025
2017-10-05 02,4216.71,4232.39,503515.9872010161
2017-10-05 03,4232.05,4165.05,1648450.0027212636
2017-10-05 04,4165.0,4162.41,2010654.6531500795
2017-10-05 05,4160.34,4146.01,1190167.9371385234
2017-10-05 06,4146.02,4156.56,808342.619039528
2017-10-05 07,4156.31,4162.32,439198.83306686126
2017-10-05 08,4162.3,4145.28,731388.7657315531
2017-10-05 09,4147.02,4200.69,1900876.76572814
2017-10-05 10,4202.93,4238.5,3298290.9014450517
2017-10-05 11,4238.5,4246.29,1370014.9442951828
2017-10-05 12,4253.49,4312.99,2974892.122983259
2017-10-05 13,4312.99,4314.09,2055181.6566449
2017-10-05 14,4317.07,4302.99,1720032.71339352
2017-10-05 15,4304.0,4317.0,2209966.0102190105
2017-10-05 16,4317.0,4304.45,809966.6349052382
2017-10-05 17,4305.71,4296.94,974398.1549012184
2017-10-05 18,4297.0,4327.82,2921097.8559685643
2017-10-05 19,4323.04,4355.19,1529936.4468626226
2017-10-05 20,4347.21,4350.15,1667260.9393740818
2017-10-05 21,4350.99,4325.0,1043280.0201285002
2017-10-05 22,4324.99,4351.0,1283826.7435758263
2017-10-05 23,4351.0,4309.15,1638734.0214717924
2017-10-06 00,4303.63,4317.77,1387938.5530523818
2017-10-06 01,4319.8,4327.24,741707.5943525329
2017-10-06 02,4327.33,4310.87,339916.06356200494
2017-10-06 03,4318.58,4322.55,506543.073873475
2017-10-06 04,4322.42,4324.0,669383.3344024231
2017-10-06 05,4318.29,4390.67,2611846.0518346597
2017-10-06 06,4390.7,4401.95,3086794.37327128
2017-10-06 07,4402.32,4410.78,3362639.0826771916
2017-10-06 08,4404.09,4404.88,1042052.9683863053
2017-10-06 09,4404.88,4414.99,1289348.7736304218
2017-10-06 10,4413.56,4397.13,1161813.9591510594
2017-10-06 11,4390.04,4390.0,668231.7046664719
2017-10-06 12,4390.08,4370.71,1057658.714248027
2017-10-06 13,4370.71,4348.74,2561815.702960299
2017-10-06 14,4348.74,4386.76,2186942.9284780594
2017-10-06 15,4386.69,4370.87,734112.4619941098
2017-10-06 16,4371.5,4377.83,2592637.4724397804
2017-10-06 17,4377.83,4337.02,2507851.7615323155
2017-10-06 18,4336.24,4332.09,2983202.842316271
2017-10-06 19,4333.96,4332.27,2445163.647962561
2017-10-06 20,4337.21,4336.27,1042534.773819626
2017-10-06 21,4330.0,4338.99,424156.42072090006
2017-10-06 22,4339.0,4348.88,270720.61190485395
2017-10-06 23,4348.89,4356.12,866976.0829377751
2017-10-07 00,4362.79,4373.58,1105620.369274002
2017-10-07 01,4373.8,4370.01,282625.038116555
2017-10-07 02,4370.96,4358.84,828008.008258548
2017-10-07 03,4358.84,4359.99,369334.04126573
2017-10-07 04,4360.0,4372.12,163334.63984120302
2017-10-07 05,4372.12,4370.33,184658.260176256
2017-10-07 06,4370.33,4340.85,725814.465860415
2017-10-07 07,4340.74,4328.4,680331.9872494232
2017-10-07 08,4329.37,4336.0,178371.083824681
2017-10-07 09,4340.0,4344.98,174588.948174299
2017-10-07 10,4345.0,4313.42,592605.571707366
2017-10-07 11,4313.42,4312.82,767197.7400788971
2017-10-07 12,4314.99,4343.0,648131.1583599412
2017-10-07 13,4345.87,4354.99,1068133.3080472378
2017-10-07 14,4350.65,4336.6,689646.4204591998
2017-10-07 15,4334.53,4337.97,750779.8274493181
2017-10-07 16,4337.3,4334.84,1018908.6536650897
2017-10-07 17,4334.91,4344.1,797983.2079662051
2017-10-07 18,4350.61,4345.9,315029.776634841
2017-10-07 19,4345.85,4338.92,261272.68934341206
2017-10-07 20,4334.64,4336.0,485660.388741086
2017-10-07 21,4340.0,4335.78,257611.06171277096
2017-10-07 22,4334.66,4450.88,4752856.452669688
2017-10-07 23,4450.89,4430.95,3342719.3257620484
2017-10-08 00,4432.83,4433.99,2049623.48363519
2017-10-08 01,4434.1,4430.52,332970.117220307
2017-10-08 02,4432.44,4435.46,612145.3723234561
2017-10-08 03,4425.56,4431.57,602386.9965662985
2017-10-08 04,4439.52,4412.0,2063958.6188243849
2017-10-08 05,4408.77,4432.0,1104088.4469793986
2017-10-08 06,4432.0,4449.43,1723738.8356738794
2017-10-08 07,4450.04,4431.05,1678729.826278806
2017-10-08 08,4440.0,4449.0,2324706.9128143396
2017-10-08 09,4449.0,4448.61,813531.0000837401
2017-10-08 10,4449.63,4468.6,1635723.623101347
2017-10-08 11,4462.14,4456.64,1116575.467735784
2017-10-08 12,4456.62,4460.0,1181104.41251616
2017-10-08 13,4460.0,4514.27,5500267.314743239
2017-10-08 14,4514.27,4521.01,2516965.8536388706
2017-10-08 15,4525.54,4571.0,3746367.0912331985
2017-10-08 16,4571.0,4553.83,2653661.032412359
2017-10-08 17,4554.84,4556.04,1259138.28685245
2017-10-08 18,4550.0,4534.27,1278930.5129378298
2017-10-08 19,4534.27,4585.0,2967240.863284639
2017-10-08 20,4584.0,4574.8,4116801.9152301014
2017-10-08 21,4574.72,4584.55,1596686.4081467001
2017-10-08 22,4584.58,4606.72,1348895.4672502198
2017-10-08 23,4599.04,4597.98,1157322.45495443
2017-10-09 00,4597.98,4575.81,1231826.3717643202
2017-10-09 01,4578.56,4602.09,1002593.5258548378
2017-10-09 02,4595.59,4606.86,438263.623688856
2017-10-09 03,4602.25,4624.72,1004890.1014533298
2017-10-09 04,4624.71,4584.99,1016580.6224062995
2017-10-09 05,4584.99,4595.09,937851.2207163632
2017-10-09 06,4595.06,4546.25,2404251.12682809
2017-10-09 07,4550.0,4572.49,1955401.34351387
2017-10-09 08,4572.62,4552.93,908142.5950140659
2017-10-09 09,4552.93,4572.61,1803371.8090789674
2017-10-09 10,4578.72,4589.98,2068655.37638279
2017-10-09 11,4589.0,4600.0,1255639.3169082033
2017-10-09 12,4600.0,4583.91,1065624.3101375636
2017-10-09 13,4583.89,4591.91,3364580.192244679
2017-10-09 14,4592.98,4666.66,4816682.076920342
2017-10-09 15,4659.3,4631.94,2574972.0896040704
2017-10-09 16,4631.11,4634.0,1651864.1702457797
2017-10-09 17,4633.98,4684.95,5037390.946124541
2017-10-09 18,4684.95,4734.34,5353251.6281247
2017-10-09 19,4733.48,4785.01,8852880.428531999
2017-10-09 20,4785.01,4832.88,5903452.6672443
2017-10-09 21,4832.87,4810.04,1849056.4553742597
2017-10-09 22,4816.53,4739.9,2533478.6952083
2017-10-09 23,4743.04,4770.99,1448434.4645835615
2017-10-10 00,4771.0,4837.05,2202429.2190030064
2017-10-10 01,4837.05,4789.04,1046838.10513692
2017-10-10 02,4789.04,4808.8,1080447.1643297689
2017-10-10 03,4807.67,4772.85,600596.977232078
2017-10-10 04,4781.47,4795.53,1555442.795746851
2017-10-10 05,4795.23,4820.0,557502.067143409
2017-10-10 06,4820.01,4838.99,1311707.629754275
2017-10-10 07,4838.99,4775.7,4160493.1766625005
2017-10-10 08,4771.0,4783.08,3529554.564151975
2017-10-10 09,4788.5,4767.62,1763681.492220289
2017-10-10 10,4762.81,4799.0,2305867.30807408
2017-10-10 11,4799.0,4804.84,850779.8773517171
2017-10-10 12,4804.98,4825.0,2037477.72872828
2017-10-10 13,4825.0,4821.63,2624837.606748081
2017-10-10 14,4824.0,4789.05,2948056.8033372997
2017-10-10 15,4789.05,4788.0,2159088.097928379
2017-10-10 16,4787.99,4843.75,3250100.38369085
2017-10-10 17,4843.74,4870.28,2637227.89886363
2017-10-10 18,4877.1,4849.06,4877978.741219801
2017-10-10 19,4849.1,4867.95,2171847.105474284
2017-10-10 20,4878.99,4863.28,784923.322150069
2017-10-10 21,4865.86,4820.0,1853332.59499513
2017-10-10 22,4819.99,4762.16,5810563.352141339
2017-10-10 23,4762.16,4749.22,4056022.915601121
2017-10-11 00,4749.22,4718.8,2348776.67811365
2017-10-11 01,4720.0,4738.99,829816.4613505596
2017-10-11 02,4740.01,4754.31,1012365.4474993998
2017-10-11 03,4754.31,4738.94,1136889.959181838
2017-10-11 04,4738.23,4735.93,1140120.1771366785
2017-10-11 05,4735.89,4754.79,531919.282390482
2017-10-11 06,4754.79,4754.81,1991151.1679176404
2017-10-11 07,4751.2,4771.71,2980233.2208725717
2017-10-11 08,4771.82,4798.21,2886742.111782181
2017-10-11 09,4798.21,4799.98,755571.8773787097
2017-10-11 10,4799.99,4807.95,1919203.2464135366
2017-10-11 11,4805.0,4791.01,1804418.4166171704
2017-10-11 12,4794.99,4754.99,4306975.714651801
2017-10-11 13,4755.0,4772.45,2402700.7279292704
2017-10-11 14,4770.0,4770.21,2589387.5693220226
2017-10-11 15,4771.9,4839.0,3352685.32460643
2017-10-11 16,4839.74,4841.85,2080768.1216369295
2017-10-11 17,4846.9,4829.99,1319878.0509448904
2017-10-11 18,4829.93,4837.05,2060120.55583127
2017-10-11 19,4837.05,4843.97,3971362.1330733593
2017-10-11 20,4843.95,4824.02,1822313.9185160494
2017-10-11 21,4824.0,4791.32,1866351.427451805
2017-10-11 22,4790.0,4808.57,1117629.2452275497
2017-10-11 23,4808.56,4823.94,965171.0728157992
2017-10-12 00,4822.01,4837.04,1717343.6585267242
2017-10-12 01,4837.04,4827.58,2369857.2429418503
2017-10-12 02,4827.55,4847.0,1344276.8047365309
2017-10-12 03,4848.11,4841.88,1648372.431400342
2017-10-12 04,4847.82,4834.04,941049.2068710311
2017-10-12 05,4834.04,4894.97,3190397.2171359006
2017-10-12 06,4886.8,4898.0,1164199.1099558999
2017-10-12 07,4898.0,5027.0,7356147.976766283
2017-10-12 08,5026.0,5111.84,16716310.362376094
2017-10-12 09,5111.0,5155.0,6005684.200547104
2017-10-12 10,5155.0,5175.6,5573453.4849275
2017-10-12 11,5168.28,5179.63,6462540.950602602
2017-10-12 12,5184.05,5200.32,4264005.6533023305
2017-10-12 13,5204.88,5192.0,5674482.658493578
2017-10-12 14,5191.99,5215.0,2808022.6448839195
2017-10-12 15,5215.0,5295.47,6323844.911443802
2017-10-12 16,5295.48,5344.58,6313418.001110598
2017-10-12 17,5332.01,5264.0,4647957.444661641
2017-10-12 18,5251.4,5306.29,3709429.0578656
2017-10-12 19,5302.44,5291.47,2528126.02007672
2017-10-12 20,5294.93,5300.37,2254433.49342696
2017-10-12 21,5303.01,5284.96,2454322.8612452294
2017-10-12 22,5295.28,5317.89,1630358.09252382
2017-10-12 23,5307.43,5434.79,5437736.532425899
2017-10-13 00,5447.19,5409.41,4502635.09595901
2017-10-13 01,5406.87,5520.0,4207416.1043412
2017-10-13 02,5520.0,5645.84,13289013.598331597
2017-10-13 03,5648.0,5734.08,7569650.526966329
2017-10-13 04,5742.75,5730.91,5834476.7149607
2017-10-13 05,5730.91,5399.47,22156513.808107298
2017-10-13 06,5398.13,5508.98,15289917.185992999
2017-10-13 07,5508.96,5608.99,6476149.2003951995
2017-10-13 08,5609.0,5633.01,5613140.711411701
2017-10-13 09,5636.63,5696.1,3975811.47013517
2017-10-13 10,5696.0,5615.0,4927461.6062437
2017-10-13 11,5612.0,5639.07,3304430.33395171
2017-10-13 12,5634.51,5573.9,5841163.618778402
2017-10-13 13,5564.02,5664.35,5633410.9059329415
2017-10-13 14,5664.35,5750.0,11551303.806211997
2017-10-13 15,5750.0,5721.0,4736318.58174934
2017-10-13 16,5721.0,5690.0,4944029.968312601
2017-10-13 17,5689.99,5699.9,3611878.923319941
2017-10-13 18,5702.49,5640.33,3262979.6962221195
2017-10-13 19,5642.9,5516.87,5643368.88947195
2017-10-13 20,5522.43,5597.98,4166657.5639679395
2017-10-13 21,5599.46,5577.43,1285489.90715286
2017-10-13 22,5577.92,5622.64,4973226.53771504
2017-10-13 23,5622.64,5652.53,3046742.764575892
2017-10-14 00,5652.49,5589.8,1406866.501725063
2017-10-14 01,5589.81,5600.5,1057086.4310459248
2017-10-14 02,5600.5,5647.0,1985046.63635592
2017-10-14 03,5651.92,5667.18,1531614.842544622
2017-10-14 04,5672.0,5645.84,718400.028477437
2017-10-14 05,5645.84,5607.68,1230430.4329133893
2017-10-14 06,5613.44,5600.9,1424323.4128306953
2017-10-14 07,5600.82,5612.21,1218426.6918394016
2017-10-14 08,5608.72,5607.37,2124308.0585086686
2017-10-14 09,5618.0,5595.72,2233572.5695522595
2017-10-14 10,5595.73,5695.0,2751167.6816930226
2017-10-14 11,5694.0,5693.99,3980467.852663001
2017-10-14 12,5680.07,5661.87,1877984.6433060816
2017-10-14 13,5671.72,5693.5,2182380.324189463
2017-10-14 14,5693.45,5741.27,4596145.240287839
2017-10-14 15,5738.62,5709.05,1852062.9161302203
2017-10-14 16,5692.04,5736.24,2189698.6867379746
2017-10-14 17,5734.44,5732.5,1160369.6256825
2017-10-14 18,5732.5,5680.45,2747225.7066068393
2017-10-14 19,5687.04,5701.0,1274013.01147633
2017-10-14 20,5701.0,5668.2,891800.8309049689
2017-10-14 21,5668.2,5711.73,1062148.852555504
2017-10-14 22,5711.7,5717.0,973162.5915734653
2017-10-14 23,5717.0,5806.92,5317203.6368216
2017-10-15 00,5806.51,5780.0,2510214.3752684407
2017-10-15 01,5779.99,5803.49,1493744.3391477137
2017-10-15 02,5803.49,5816.09,1214462.6085397499
2017-10-15 03,5815.99,5769.11,1759707.27526466
2017-10-15 04,5769.08,5740.0,1379871.9611670931
2017-10-15 05,5756.83,5758.8,901613.2883686804
2017-10-15 06,5758.9,5756.23,737501.5415033282
2017-10-15 07,5755.13,5744.54,2111679.892439769
2017-10-15 08,5722.96,5565.82,13466838.486561505
2017-10-15 09,5559.56,5500.0,5637281.348302797
2017-10-15 10,5506.52,5542.28,3590268.1896407213
2017-10-15 11,5542.34,5433.01,4114853.724702851
2017-10-15 12,5433.0,5460.05,2741626.777995969
2017-10-15 13,5460.0,5527.0,2014193.07235132
2017-10-15 14,5530.0,5544.04,874485.6153414719
2017-10-15 15,5540.9,5521.03,1598485.8696761804
2017-10-15 16,5533.91,5495.0,2448130.9425048004
2017-10-15 17,5500.0,5494.99,1225461.57555948
2017-10-15 18,5490.03,5511.81,1838853.4370666377
2017-10-15 19,5500.16,5503.21,1078938.821355329
2017-10-15 20,5508.9,5506.77,1199639.0421447265
2017-10-15 21,5506.68,5574.0,1994036.79628041
2017-10-15 22,5574.0,5702.43,6026611.385451811
2017-10-15 23,5699.26,5688.17,2651928.2785130613
2017-10-16 00,5679.85,5690.75,973561.27840627
2017-10-16 01,5697.57,5669.69,665633.7067357998
2017-10-16 02,5656.44,5667.79,757581.6792385428
2017-10-16 03,5667.78,5626.96,1689216.4621486499
2017-10-16 04,5629.28,5600.0,615325.2898136699
2017-10-16 05,5600.0,5640.1,1443496.9510546299
2017-10-16 06,5640.0,5655.28,1439830.1050785987
2017-10-16 07,5655.36,5617.75,2656242.7882124395
2017-10-16 08,5617.75,5591.0,1550617.3695375696
2017-10-16 09,5602.45,5618.92,3094858.93351781
2017-10-16 10,5635.21,5693.23,3176043.5667378996
2017-10-16 11,5692.73,5745.0,2873355.3335504998
2017-10-16 12,5745.0,5716.0,1894064.62620916
2017-10-16 13,5716.0,5679.05,2132232.2104895003
2017-10-16 14,5669.89,5687.0,1540803.5803786698
2017-10-16 15,5675.13,5688.22,2903047.33875375
2017-10-16 16,5697.59,5641.0,1442471.9803025394
2017-10-16 17,5641.0,5689.23,2093899.7631267903
2017-10-16 18,5685.78,5688.78,2326503.1447327994
2017-10-16 19,5692.02,5724.99,3662984.9585487307
2017-10-16 20,5724.53,5678.0,3288258.088012791
2017-10-16 21,5677.6,5704.99,1973745.8743297118
2017-10-16 22,5704.99,5712.13,2698111.7762158965
2017-10-16 23,5712.13,5754.3,4475127.702475588
2017-10-17 00,5756.95,5754.59,811359.1308958608
2017-10-17 01,5754.27,5619.31,4305137.501228056
2017-10-17 02,5613.58,5618.01,3281733.687506159
2017-10-17 03,5618.01,5643.8,3643802.590443332
2017-10-17 04,5640.17,5657.88,660754.8548210091
2017-10-17 05,5657.89,5616.09,1722598.366108399
2017-10-17 06,5616.09,5660.61,1212353.6531845129
2017-10-17 07,5667.99,5652.05,852538.5268030841
2017-10-17 08,5651.9,5678.92,1148514.7121127567
2017-10-17 09,5685.0,5677.59,628475.2898193852
2017-10-17 10,5675.87,5646.32,1432436.3998053297
2017-10-17 11,5644.17,5564.97,4555770.340856451
2017-10-17 12,5564.97,5552.93,6318400.10028527
2017-10-17 13,5558.24,5590.99,3487369.289535871
2017-10-17 14,5591.0,5570.34,2241066.1104950956
2017-10-17 15,5571.01,5584.94,1634872.6818730205
2017-10-17 16,5582.81,5581.71,1695290.1569018706
2017-10-17 17,5575.76,5606.75,2824200.7373006092
2017-10-17 18,5606.64,5608.41,1188981.3248006033
2017-10-17 19,5618.65,5630.17,922858.0544885198
2017-10-17 20,5631.67,5575.0,2927672.6825447297
2017-10-17 21,5575.0,5570.01,1253868.1629495602
2017-10-17 22,5574.68,5566.34,1039289.7475942079
2017-10-17 23,5569.01,5594.84,1243686.0343354926
2017-10-18 00,5594.84,5517.0,3764736.4104493978
2017-10-18 01,5517.0,5479.38,2443986.6564448606
2017-10-18 02,5479.39,5495.71,2870565.1724878093
2017-10-18 03,5486.71,5506.78,1786965.9284219833
2017-10-18 04,5506.78,5529.89,1278616.782943603
2017-10-18 05,5529.89,5481.39,1474921.4668349645
2017-10-18 06,5502.45,5330.0,9089274.227072602
2017-10-18 07,5330.0,5280.0,5813165.080607699
2017-10-18 08,5275.0,5360.0,3982969.759786299
2017-10-18 09,5359.01,5356.25,1997732.4361822691
2017-10-18 10,5356.25,5298.85,4163479.9140498787
2017-10-18 11,5298.71,5302.51,4967875.291031899
2017-10-18 12,5302.51,5271.05,3154603.03138913
2017-10-18 13,5272.93,5140.0,9786436.200224852
2017-10-18 14,5139.0,5212.43,8806685.22222276
2017-10-18 15,5212.43,5342.38,6197930.5134611
2017-10-18 16,5342.38,5386.79,6520188.272109302
2017-10-18 17,5390.0,5380.0,3916130.6295376
2017-10-18 18,5380.7,5415.0,2758313.8525551497
2017-10-18 19,5413.98,5390.0,2205368.4970872
2017-10-18 20,5390.0,5520.01,4363748.63719519
2017-10-18 21,5520.01,5502.95,3923333.4008108703
2017-10-18 22,5507.91,5586.07,3084054.5809301166
2017-10-18 23,5586.09,5569.27,3318292.565101832
2017-10-19 00,5569.27,5543.83,2646260.01220251
2017-10-19 01,5534.89,5622.52,3635285.0960961115
2017-10-19 02,5622.52,5590.0,1698598.487218896
2017-10-19 03,5590.0,5621.69,1012328.8797632467
2017-10-19 04,5625.0,5634.91,1947524.5419781401
2017-10-19 05,5634.48,5590.47,2023350.16541416
2017-10-19 06,5595.0,5564.38,1667199.27543284
2017-10-19 07,5565.3,5602.75,1552278.8044777305
2017-10-19 08,5593.0,5633.0,2729159.0717506404
2017-10-19 09,5629.39,5696.87,3041747.2005188596
2017-10-19 10,5696.88,5699.99,2850248.0814717496
2017-10-19 11,5700.0,5684.81,1978480.7517980803
2017-10-19 12,5685.0,5652.44,3197912.077778854
2017-10-19 13,5652.4,5720.96,3277606.5600313004
2017-10-19 14,5720.94,5708.47,3467376.4508260703
2017-10-19 15,5710.0,5658.43,3679338.00705674
2017-10-19 16,5658.7,5670.61,2022339.2636659995
2017-10-19 17,5670.0,5674.05,1832927.5051602297
2017-10-19 18,5674.05,5657.24,920008.470888272
2017-10-19 19,5657.23,5640.23,2600778.771590931
2017-10-19 20,5640.23,5706.03,2725010.8766955147
2017-10-19 21,5703.5,5721.27,2114711.118043701
2017-10-19 22,5726.21,5722.0,2831604.5697858185
2017-10-19 23,5709.99,5700.0,600469.0695725092
2017-10-20 00,5698.68,5719.98,545227.627399492
2017-10-20 01,5711.41,5689.58,383278.40114412
2017-10-20 02,5689.59,5669.02,1060959.1816503904
2017-10-20 03,5677.25,5680.62,414319.8996767969
2017-10-20 04,5680.62,5674.1,2146058.7860873975
2017-10-20 05,5674.07,5670.0,1374522.5676923518
2017-10-20 06,5670.0,5615.0,3174540.9059125697
2017-10-20 07,5614.96,5638.28,1070417.8365309609
2017-10-20 08,5636.35,5642.52,819709.8310668922
2017-10-20 09,5642.72,5638.57,793758.6235538201
2017-10-20 10,5648.0,5665.0,870748.9246930531
2017-10-20 11,5665.0,5650.0,769349.505229763
2017-10-20 12,5650.0,5645.0,618545.6043205298
2017-10-20 13,5645.01,5700.0,2224211.2467729095
2017-10-20 14,5700.01,5948.98,16206312.61097724
2017-10-20 15,5948.98,5964.23,19262083.305427004
2017-10-20 16,5964.23,5983.73,6324705.839383102
2017-10-20 17,5978.05,5960.0,5949151.7389776865
2017-10-20 18,5959.9,5970.0,3274792.0264933603
2017-10-20 19,5965.89,6070.0,7339096.86547807
2017-10-20 20,6069.99,5969.05,5721361.078004851
2017-10-20 21,5970.87,5963.38,2791217.5436638393
2017-10-20 22,5960.0,5991.09,3442729.170590659
2017-10-20 23,5991.0,5980.0,2448030.5599523005
2017-10-21 00,5979.95,5959.99,3268557.8679548805
2017-10-21 01,5960.0,6049.99,8654243.969286952
2017-10-21 02,6049.98,6060.17,4110788.2225377485
2017-10-21 03,6062.98,6106.06,2558001.89426437
2017-10-21 04,6098.93,6048.01,4386887.071382947
2017-10-21 05,6036.25,6074.66,1253422.4008855529
2017-10-21 06,6074.65,6072.99,1571442.5487059497
2017-10-21 07,6072.99,6107.35,1851983.622676203
2017-10-21 08,6101.0,6067.61,3787611.8088867995
2017-10-21 09,6067.61,6084.31,1366616.1406760297
2017-10-21 10,6080.0,6106.96,2718670.7350260396
2017-10-21 11,6106.97,6110.22,3089461.0227822
2017-10-21 12,6111.68,6097.21,3501394.0068600206
2017-10-21 13,6097.17,6111.99,2200086.55908976
2017-10-21 14,6111.95,6116.43,5499013.570039368
2017-10-21 15,6121.9,6144.76,2733258.0283054295
2017-10-21 16,6149.86,6123.62,3224119.6577769006
2017-10-21 17,6138.16,6008.35,20548546.897843
2017-10-21 18,6004.29,6044.9,5300445.967715039
2017-10-21 19,6044.89,6044.2,2244649.8471346474
2017-10-21 20,6039.38,6100.98,3577019.2122011036
2017-10-21 21,6100.31,6075.29,2659961.5409908406
2017-10-21 22,6073.87,6073.28,982960.4738358468
2017-10-21 23,6077.39,6012.86,1812721.9154061798
2017-10-22 00,6013.67,6050.37,886795.629436679
2017-10-22 01,6050.32,6020.98,610323.6186776459
2017-10-22 02,6020.99,5933.72,3343780.885682376
2017-10-22 03,5933.67,5941.36,559371.9128216091
2017-10-22 04,5941.31,5773.4,11593290.323881889
2017-10-22 05,5773.4,5855.63,4372843.708083861
2017-10-22 06,5855.6,5874.96,2221044.074697995
2017-10-22 07,5874.94,5906.87,1897138.872303856
2017-10-22 08,5906.87,5917.48,1497235.935369702
